Wind speed,Output power,Nacelle temperature,Generator speed,Pitch motor temperature 1,Pitch motor temperature 2,Pitch motor temperature 3,Pitch angle 1,Pitch angle 2,Pitch angle 3,Pitch torque 1,Pitch torque 2,Pitch torque 3
6.11,519.9,3,1511.9,24,21,23,0,0,0,-9.68,-10.5,-9.23
6.12,513,3.6,1510.6,24,21,23,0,0,0,-9.77,-10.23,-9.15
6.19,597,3,1577.3,26,23,24,0,0,0,-11.57,-10.23,-10.13
6.12,596.3,3.6,1584.3,27,23,24,0,0,0,-10.87,-7.58,-11.41
6.17,557.9,3.7,1544.5,27,23,24,0,0,0,-11.98,-7.3,-11.09
6.15,524.4,3,1520.8,27,23,24,0,0,0,-9.32,-9.17,-11.05
6.15,575.93,3.6,1565.34,29,26,27,0,0,0,-10.66,-8,-11.22
6.1,588.2,3.2,1584.8,33,30,31,0,0,0,-9.72,-11.34,-12.66
6.13,529,3.8,1524.5,33,30,30,0,0,0,-10.62,-11.23,-9.1
6.15,524,2.6,1517,37,34,33,0,0,0,-12.91,-8.77,-11.56
6.16,507.7,1,1500.5,33,29,29,0,0,0,-12.08,-9.47,-7.52
6.1,561.5,1.5,1551.4,31,27,27,0,0,0,-12.38,-9.47,-8.32
6.18,504.2,2.5,1498.7,31,27,27,0,0,0,-11.95,-8.04,-10.06
6.28,592.3,0.2,1581.1,20,16,20,0,0,0,-9.84,-7.77,-9.79
6.23,579.6,4,1584.6,38,36,38,0,0,0,-8.65,-7.64,-10
6.23,519.3,3.5,1537,37,34,38,0,0,0,-7.56,-7.04,-9.61
6.24,532.8,2.8,1538.3,36,33,37,0,0,0,-8.49,-7.95,-9.73
6.27,568.9,2.9,1559.13,31,27,31,0,0,0,-10.86,-9.88,-11.04
6.26,504.2,4.6,1486.1,29,26,30,0,0,0,-7.72,-9.3,-5.05
6.2,505.8,4,1508.5,24,21,23,0,0,0,-11.1,-9.12,-11.14
6.24,522.7,2.8,1514.2,30,26,27,0,0,0,-10.29,-9,-9.43
6.2,531,3.4,1520.5,30,26,27,0,0,0,-9.34,-11.84,-9.56
6.21,595,4,1575.5,31,29,30,0,0,0,-12.43,-11.71,-12.25
6.22,504.7,2.9,1505.7,34,30,30,0,0,0,-11.79,-7.36,-11
6.38,555,2.7,1544.8,31,29,33,0,0,0,-11.82,-8.87,-9.78
6.32,575.6,3.3,1569.84,27,23,26,0,0,0,-10.62,-9.25,-11.28
6.34,515.5,2.7,1511.3,37,34,33,0,0,0,-11.79,-8.13,-10.41
6.43,578,0.1,1570,20,16,20,0,0,0,-11.02,-7.36,-9.66
6.43,583.9,3.3,1576.2,33,30,30,0,0,0,-9.86,-12.46,-9.52
6.47,575,1.5,1571.7,34,31,31,0,0,0,-12.12,-11.85,-8.64
6.4,580.6,1.7,1574.5,37,33,33,0,0,0,-11.95,-12.01,-11.02
6.43,587.2,1.5,1579.2,37,33,33,0,0,0,-10.98,-11.96,-9.95
6.41,596.2,1.3,1585,33,29,29,0,0,0,-13.32,-8.88,-11.72
6.45,521.8,1.5,1510.6,31,27,27,0,0,0,-12.23,-9.61,-10.54
6.53,523.9,3.9,1513.7,40,38,41,0,0,0,-8.15,-7.52,-9.79
6.51,523.9,3.2,1515.5,31,29,33,0,0,0,-9.92,-6.4,-10.5
6.5,585.5,3.2,1572.8,27,23,24,0,0,0,-12.45,-9.37,-11.19
6.54,541.7,2.8,1531.8,30,27,29,0,0,0,-9.45,-12.15,-9.55
6.56,577.9,3.8,1564.3,31,30,30,0,0,0,-10.91,-10.62,-9.91
6.55,555,3.6,1543.8,33,30,30,0,0,0,-9.32,-10.92,-11.02
6.62,594.9,2.9,1585.1,27,23,24,0,0,0,-10.61,-9.43,-9.48
6.66,587.1,2.5,1582.8,34,31,31,0,0,0,-12.57,-8.23,-11.63
6.75,577.3,2.5,1574.3,38,34,38,0,0,0,-8.62,-8.4,-9.7
6.71,520.7,2.7,1515.3,33,29,33,0,0,0,-9.52,-6.95,-10.12
6.71,560.5,3,1551.4,27,23,24,0,0,0,-10.47,-10.29,-9.49
6.72,500,2.8,1501.5,33,30,30,0,0,0,-7.92,-11.54,-9.66
6.74,554.6,3.3,1548,31,29,30,0,0,0,-13.48,-8.57,-10.62
6.7,546.1,3.4,1534.8,31,29,30,0,0,0,-9.32,-13.32,-9.04
6.86,562,2.8,1556.6,37,34,33,0,0,0,-12.45,-9.73,-10
6.9,597.9,2.9,1597.8,33,29,33,0,0,0,-9.26,-9.81,-11.52
6.98,501.2,1.9,1503.2,37,33,37,0,0,0,-8.01,-7.54,-8.63
6.93,599.5,2.9,1583.3,30,26,27,0,0,0,-11.28,-10.52,-9.82
7.05,559.2,0.3,1554,20,16,20,0,0,0,-10.25,-5.65,-9.66
7.09,594.5,1.5,1586.5,37,33,33,0,0,0,-11.12,-11.66,-9.72
7.17,593.6,3.9,1583,38,36,38,0,0,0,-8.45,-9.95,-11.59
5.49,616.5,4.4,1587.9,38,37,40,0,0,0,-9.93,-9.38,-11.02
5.47,605.7,4.2,1582.5,30,27,31,0,0,0,-7.99,-9.95,-10.49
5.59,631.1,2.6,1606.4,37,34,33,0,0,0,-13.15,-10.14,-10.15
5.69,631.8,3.6,1619.5,31,29,30,0,0,0,-10.13,-11.48,-11.94
5.65,681.9,2.1,1657.7,37,37,34,0,0,0,-13.68,-9.73,-11.41
5.73,601.3,4,1577.1,43,40,43,0,0.01,0.01,-9.84,-10.1,-11.21
5.76,629.2,3.1,1610,30,27,29,0,0,0,-10.19,-14.28,-11.21
5.75,637.3,2,1614.7,37,34,33,0,0,0,-13.83,-11.06,-12.23
5.81,627.2,4.2,1630.7,37,34,38,0,0,0,-9.36,-9.79,-11.02
5.89,693.8,3.1,1660.8,38,36,38,0,0,0,-9.62,-8.66,-10.98
5.83,628.7,2,1609.8,31,27,31,0,0,0,-10.07,-10.89,-11.52
5.97,691.3,1.6,1652.7,37,33,37,0,0,0,-10.99,-9.57,-10.39
5.9,604.8,2.6,1593.2,31,29,30,0,0,0,-11.36,-12.96,-12.13
5.91,622,2.2,1610.5,34,31,31,0,0,0,-11.36,-12.29,-12.84
5.91,679.9,1.8,1651.3,38,36,34,0,0,0,-13.92,-10.73,-13.37
5.99,656.8,1.6,1634.8,37,34,33,0,0,0,-13.3,-9.96,-13.03
6.08,676,4.6,1642.1,38,37,40,0,0,0,-12.01,-11.21,-11.92
6.02,633.7,2.5,1613.3,40,36,38,0,0,0,-9.08,-10.48,-11.5
6.06,639.9,2.2,1605.9,38,34,38,0,0,0,-9.11,-10.3,-11.27
6.06,613.5,3.9,1590.2,33,30,34,0,0,0,-8.36,-8.25,-11.24
6.01,635.8,2.9,1613.5,33,30,30,0,0,0,-12.02,-10.16,-12.23
6,647.4,2.5,1616,34,31,31,0,0,0,-11.04,-13.78,-12.44
6.08,675.4,2.3,1648.3,34,31,31,0,0,0,-13.6,-11.47,-12.97
6.09,630.5,1.7,1613.2,34,31,31,0,0,0,-11.17,-13.62,-12.54
6.16,691,4,1658.4,41,40,43,0,0,0,-12.73,-8.77,-9.93
6.14,641.2,2.9,1631.1,36,33,37,0,0,0,-10.06,-7.99,-11.12
6.17,620.3,1.5,1604.2,11,7,11,0,0,0,-10.29,-8.6,-8.63
6.14,626.2,2.9,1601.5,29,26,27,0,0,0,-11.27,-9.22,-9.93
6.18,610.1,2.9,1597.6,34,33,31,0,0,0,-9.85,-13.5,-10.63
6.15,674.7,3.7,1652.5,34,31,31,0,0,0,-12.09,-12.76,-12.09
6.18,622.7,2.1,1607.2,34,31,30,0,0,0,-13.36,-10.91,-12.46
6.1,670.7,1.9,1651.4,31,27,27,0,0,0,-10.82,-12.76,-9.2
6.29,606,4.4,1597.5,38,36,38,0,0,0,-8.75,-8.26,-11.38
6.2,697.6,2.7,1664.2,33,30,34,0,0,0,-9.22,-10.62,-12.82
6.2,645.8,2.5,1631.5,30,26,27,0,0,0,-11.05,-11.75,-12.64
6.2,657,3.2,1636.5,30,27,29,0,0,0,-11.87,-8.65,-12.62
6.26,648.2,1.8,1630.3,34,33,31,0,0,0,-12.5,-13.95,-10.68
6.39,635.6,3,1616,27,23,24,0,0,0,-11.6,-7.7,-11.83
6.39,643.8,2.6,1617.7,30,26,27,0,0,0,-13.34,-8.86,-12.49
6.33,652.6,2.1,1626.7,33,30,30,0,0,0,-12.69,-11.13,-10.01
6.38,689.4,2.1,1661.7,38,36,34,0,0,0,-11.75,-13.87,-12.86
6.37,672.4,1.5,1653,38,37,34,0,0,0,-13.21,-10.15,-12.54
6.37,618.1,2.2,1605.6,31,27,27,0,0,0,-12.69,-9.13,-11.11
6.43,688.6,2.9,1654.9,38,36,40,0,0,0,-12.1,-10.07,-11.62
6.44,679,2.4,1642.4,40,37,38,0,0,0,-11.32,-9.93,-12.13
6.41,686.2,2.9,1660.3,30,26,27,0,0,0,-11.68,-9.22,-10.49
6.48,607.8,3.6,1594,30,27,29,0,0,0,-10.86,-12.23,-10.09
6.4,643.8,1.3,1624.2,37,34,34,0,0,0,-13.44,-10.91,-10.81
6.48,627,2.1,1615.9,31,27,27,0,0,0,-11,-10,-11.7
6.57,669,3.8,1652.2,41,40,43,0,0,0,-9.84,-10.82,-10.8
6.57,652.7,3.8,1621,41,38,41,0,0,0,-9.06,-11.57,-10.38
6.51,650.2,2.8,1616.1,38,36,40,0,0,0,-8.8,-8.91,-10.74
6.51,681.4,3,1698.1,36,33,37,0,0,0,-11.96,-10.43,-13.13
6.52,605.8,4,1591.5,27,23,24,0,0,0,-12.48,-9.79,-11.55
6.53,631.2,2.9,1609,30,26,27,0,0,0,-11.18,-12.01,-10.08
6.54,649.9,2.6,1634.6,30,27,27,0,0,0,-10.96,-12.35,-9.7
6.54,647.5,3.4,1630.5,30,27,29,0,0,0,-10.95,-11.11,-12.36
6.51,689.2,2.9,1662.3,30,27,29,0,0,0,-12.09,-9.15,-12.37
6.55,641.6,2.7,1616.3,30,27,29,0,0,0,-13.54,-10.45,-12.41
6.59,664.4,3.7,1642.1,30,27,29,0,0,0,-11.05,-9.75,-9.77
6.55,647.9,3.3,1629,30,27,29,0,0,0,-13.51,-10.63,-12.35
6.58,672.3,2.5,1651.7,31,29,30,0,0,0,-12.07,-14.02,-10.51
6.54,672.2,2.7,1646.2,31,29,30,0,0,0,-11.48,-13.58,-10.64
6.54,650,2.9,1633.3,31,27,30,0,0,0,-10.3,-13.63,-12
6.5,633.8,2.6,1612.2,37,34,33,0,0,0,-11.13,-12.92,-12.32
6.66,609.9,2.9,1594,34,31,34,0,0,0,-8.35,-9.88,-10.89
6.65,642.6,2.9,1625.7,27,23,26,0,0,0,-10.73,-12.22,-10.09
6.68,637.8,2.9,1627.5,27,23,26,0,0,0,-11.22,-11.77,-10.41
6.66,626.2,3.4,1614,30,26,27,0,0,0,-11.02,-9.86,-10.22
6.67,616,2.9,1602.5,30,26,27,0,0,0,-11.09,-13.06,-9.96
6.67,671.2,2.6,1656.4,37,34,33,0,0,0,-13.71,-10.45,-9.93
6.63,693.6,2.2,1671,31,27,27,0,0,0,-12.96,-9.98,-9.68
6.74,603.5,0.3,1586,19,16,20,0,0,0,-10.27,-10.96,-11.14
6.75,624.6,2.8,1601.3,36,33,37,0,0,0,-11.96,-10.22,-11.45
6.79,682.1,2.4,1662.1,31,27,31,0,0,0,-10.37,-10.24,-11.53
6.77,630.7,3.1,1613.8,26,23,24,0,0,0,-11.22,-8.09,-10.25
6.7,691.5,2.7,1661.7,34,31,31,0,0,0,-13.67,-9.97,-12.58
6.79,685.2,1.9,1659,34,31,31,0,0,0,-13.69,-12,-12.21
6.79,637.8,2.6,1617.8,37,34,33,0,0,0,-14.17,-9.66,-11.69
6.75,664.8,1.4,1646,31,27,27,0,0,0,-13.6,-8.98,-12.12
6.86,630.2,2.8,1619.55,30,27,29,0,0,0,-11.31,-9.71,-9.61
6.88,675.5,2.8,1652.2,31,27,29,0,0,0,-11.82,-8.81,-12.22
6.8,695.1,3.1,1672.1,31,29,30,0,0,0,-12.15,-9.47,-11.22
6.8,624.6,2.6,1620.5,31,30,30,0,0,0,-12.34,-8.29,-10.64
6.83,603.1,2.3,1596.7,31,29,30,0,0,0,-11.4,-11.64,-11.47
6.88,693.9,1.6,1667.6,38,37,34,0,0,0,-14.83,-11.54,-12.02
6.94,624.1,2.9,1622.8,27,23,26,0,0,0,-12.69,-9.86,-11.99
6.98,601.5,2.4,1591.6,34,31,31,0,0,0,-11.74,-11.4,-9.36
7.08,696.2,2.7,1659.2,31,29,30,0,0,0,-12.04,-13.76,-11.09
7.02,632.4,3.1,1631.4,31,29,30,0,0,0,-13.08,-8.66,-12.01
7,639.4,3.6,1626.7,34,31,30,0,0,0,-10.57,-12.37,-11.47
7.17,648.8,2,1645.1,31,29,33,0,0,0,-9.79,-9.67,-11.15
7.17,648.8,2,1645.1,31,29,33,0,0,0,-9.79,-9.67,-11.15
7.17,642.6,2.4,1602.1,37,33,37,0,0,0,-8.91,-10.12,-11.23
7.17,656.9,2.9,1633.3,30,27,29,0,0,0,-11.89,-10.51,-9.84
7.17,642.9,3.5,1622,31,29,30,0,0,0,-11.48,-10.32,-10.13
7.16,688.3,2.7,1659.3,34,33,31,0,0,0,-12.57,-13.95,-10.64
7.1,683.2,2,1666.6,34,31,30,0,0,0,-11.76,-13.35,-12.57
7.19,661.9,1.9,1640.9,37,34,33,0,0,0,-12.57,-13.22,-9.83
7.39,688.3,2.4,1677.7,37,34,33,0,0,0,-13.44,-10.38,-12.8
7.44,670.6,3,1649.8,30,26,27,0,0,0,-11.82,-9.93,-9.93
7.44,670.6,3,1649.8,30,26,27,0,0,0,-11.82,-9.93,-9.93
7.58,689.9,2.2,1658.1,37,34,33,0,0,0,-14.04,-10.27,-9.6
8.17,654.7,3.7,1693.7,41,38,41,0,0,0,-10.86,-9.57,-12.39
5.88,794.5,2.5,1721.8,38,36,38,0,0,0,-9.08,-11.68,-13.19
5.88,794.5,2.5,1721.8,38,36,38,0,0,0,-9.08,-11.68,-13.19
5.9,763.7,4,1717,43,40,43,0,0,0,-10.48,-10.28,-11.77
5.96,753.7,2.7,1708.2,31,30,30,0,0,0,-12.25,-15.05,-13.32
5.9,701.8,2.3,1669.3,37,37,34,0,0,0,-13.91,-13.19,-9.79
5.9,763.8,1.7,1719.1,37,34,34,0,0,0,-15.32,-11.91,-10.52
5.95,795.9,1.8,1735.9,38,37,34,0,0,0,-15.43,-12.5,-13.83
5.98,715.2,2,1699.1,38,37,34,0,0,0,-12.78,-13.83,-14.05
6.01,784.5,3.1,1724.4,34,31,31,0,0,0,-14.37,-13.48,-13.92
6.16,758.6,2.2,1707.2,38,34,38,0,0,0,-10.75,-11.53,-12.62
6.14,760.6,2.9,1711.8,31,29,30,0,0,0,-12.82,-11.21,-14.02
6.11,790.8,2.1,1730.3,36,33,33,0,0,0,-15.07,-13.56,-11.8
6.14,704.1,1.8,1677,37,37,34,0,0,0,-11.73,-14.87,-14.17
6.29,796.6,2.1,1744.8,30,27,31,0,0,0,-11.11,-12.66,-12.01
6.26,717.3,2.7,1684.3,31,29,29,0,0,0,-12.14,-12.9,-10.85
6.21,763.7,3.2,1721.4,31,29,30,0,0,0,-13.66,-10.73,-13.44
6.24,783.7,3.1,1732.6,34,30,31,0,0,0,-12.52,-12.91,-13.07
6.28,787.7,2.4,1734.4,36,34,33,0,0,0,-14.65,-13.44,-10.69
6.24,794.5,2,1747.3,37,34,33,0,0,0,-14.33,-11.23,-14.72
6.22,778.6,1.5,1727.7,38,37,34,0,0,0,-14.54,-11.18,-14.05
6.32,703.5,2.5,1681,31,29,33,0,0,0,-10.6,-10.02,-9.96
6.38,726.5,3,1688.9,33,29,30,0,0,0,-11.55,-15.25,-13.27
6.3,786.9,3,1727.3,34,33,31,0,0,0,-13.02,-15.9,-11.48
6.3,769.1,2.1,1727.2,37,37,34,0,0,0,-13.16,-12.25,-10.47
6.38,786.6,1.8,1732.7,38,37,34,0,0,0,-14.53,-13.37,-13.94
6.31,798.6,1.5,1742.3,38,36,34,0,0,0,-13.1,-12.83,-14.65
6.33,749.4,1.9,1709.5,38,36,34,0,0,0,-11.8,-13.92,-12.53
6.31,773.6,1.9,1725.2,38,37,34,0,0,0,-12.62,-15.35,-13.64
6.47,766.4,2.4,1725,38,36,38,0,0,0,-9.94,-9.88,-12.73
6.4,701.4,3,1677,31,29,30,0,0,0,-10.82,-13.07,-13.25
6.44,716.5,2.4,1686.8,36,34,33,0,0,0,-11.5,-14.96,-13.01
6.48,704,1.6,1672,37,34,33,0,0,0,-12.46,-14.65,-13.13
6.41,784.4,2.2,1736.3,38,37,34,0,0,0,-13.54,-13.39,-15.21
6.53,711.5,2.9,1685.9,37,36,38,0,0,0,-13.46,-11.02,-9.67
6.51,736.3,2.6,1687.5,40,36,40,0,0,0,-12.59,-8.3,-10.26
6.58,742.3,2.6,1705.5,34,31,31,0,0,0,-11.68,-12.18,-14.12
6.68,712.4,4.2,1664.6,43,40,43,0.01,0.01,0.01,-9.26,-9.32,-10.17
6.61,725.4,2.9,1691.3,31,29,33,0,0,0,-9.59,-10.65,-11.04
6.65,737.3,2.8,1695.5,31,27,30,0,0,0,-11.39,-14.35,-12.78
6.65,740.4,2.9,1697.7,31,29,29,0,0,0,-13.76,-13.14,-12.95
6.69,718.7,1.8,1688.2,38,36,34,0,0,0,-13.82,-12.84,-10.04
6.67,778.2,1.7,1731.7,38,36,34,0,0,0,-13.53,-12.22,-13.56
6.67,752.6,1.9,1705.3,38,37,34,0,0,0,-12.96,-15.39,-13.86
6.74,710,2.8,1677.7,30,27,29,0,0,0,-13.33,-9.22,-12.87
6.78,783.2,3,1743.3,33,30,30,0,0,0,-14.13,-11.32,-11.61
6.72,749.9,3,1702.7,34,33,33,0,0,0,-12.64,-14.77,-13.58
6.73,767.5,2.1,1730.5,33,30,30,0,0,0,-13.04,-10.03,-12.82
6.74,708.3,2.6,1679.2,34,31,31,0,0,0,-12.71,-11.63,-10.23
6.78,747.9,2.4,1713.3,37,34,33,0,0,0,-12.15,-14.26,-13.16
6.8,739.9,2.8,1717.5,30,26,27,0,0,0,-13.77,-9.27,-12.28
6.81,756.2,2.8,1710.5,37,36,34,0,0,0,-15.57,-12.55,-14.4
6.97,730.9,3.8,1692,38,34,38,0,0,0,-12.21,-11.57,-12.57
6.9,757.4,2.5,1711.5,37,33,33,0,0,0,-12.75,-14,-12.54
6.97,733.4,2.6,1704.1,37,33,33,0,0,0,-13.34,-13.17,-10.39
6.96,709.4,1.8,1681.4,37,36,34,0,0,0,-12.06,-14.17,-10.85
6.93,751.7,1.7,1707,37,34,33,0,0,0,-12.07,-15.81,-13.23
6.93,751.7,1.7,1707,37,34,33,0,0,0,-12.07,-15.81,-13.23
6.96,708.3,1.4,1680.2,37,34,33,0,0,0,-12.53,-13.85,-10.27
6.98,759,1.9,1717.3,38,36,34,0,0,0,-15.44,-11.36,-12.42
7.05,794.6,3.5,1731.5,38,36,38,0,0,0,-10.27,-12.04,-11.76
7,751.9,2.8,1699.4,38,36,40,0,0,0,-9.84,-9.99,-11.71
7.03,704.5,3,1676.4,33,30,34,0,0,0,-12.14,-9.57,-11
7.06,729.2,3.5,1675,33,30,34,0,0,0,-9.25,-10.82,-11.95
7.05,766.3,2.2,1722.7,36,33,33,0,0,0,-13.69,-10.49,-12.39
7.05,702.2,2,1661.7,38,37,34,0,0,0,-11.88,-14.18,-12.61
7.05,727.9,1.5,1694.6,38,36,34,0,0,0,-13.48,-12.99,-11.68
7.14,703.5,2.9,1684.8,38,36,40,0,0,0,-11.09,-8.51,-12.14
7.12,727.4,3,1678.9,33,29,30,0,0,0,-11.72,-12.5,-11.43
7.11,778.4,2.7,1727.9,34,33,31,0,0,0,-14,-10.62,-12.2
7.11,718.4,2.3,1695,37,36,33,0,0,0,-13.55,-11.43,-12.17
7.12,733,1.8,1689.9,37,34,33,0,0,0,-14.08,-10.45,-13.44
7.23,793.2,2.8,1745.2,31,27,29,0,0,0,-12.63,-11.23,-11.05
7.21,709.6,3.2,1672,33,30,30,0,0,0,-14.46,-11.32,-12.37
7.28,769.1,2.5,1731.6,34,33,31,0,0,0,-14.57,-10.48,-13.16
7.28,770.4,2.5,1734.6,37,33,33,0,0,0,-13.25,-9.34,-11.75
7.32,724.9,1.7,1684,38,36,34,0,0,0,-15.92,-11.36,-13.76
7.45,788.3,2.9,1737.4,36,33,33,0,0,0,-11.67,-13.91,-13.76
7.43,756.3,2.4,1712,37,34,33,0,0,0,-12.21,-13.59,-13.71
7.53,794.3,2.6,1740.6,30,27,31,0,0,0,-10.84,-8.84,-11.18
7.59,753.5,2.1,1703,38,34,38,0,0,0,-12.95,-8.27,-10.71
7.59,753.5,2.1,1703,38,34,38,0,0,0,-12.95,-8.27,-10.71
7.56,749.2,2.8,1710.7,31,27,29,0,0,0,-11.35,-14.12,-13.29
7.52,794.7,2.8,1745.8,31,29,29,0,0,0,-13.87,-11.25,-13.71
7.56,730.8,2.9,1696.4,33,29,30,0,0,0,-12.82,-10.76,-10.32
7.56,781,1.6,1734,37,33,33,0,0,0,-11.93,-15.08,-13.54
7.68,703,2.9,1675,30,27,29,0,0,0,-13.42,-10.41,-12.94
7.71,745.6,3,1707.4,38,36,40,0,0,0,-12.75,-9.02,-11.02
7.83,791.7,1.9,1743,34,33,31,0,0,0,-14.7,-11.59,-11.88
8.12,777.4,1.9,1732.3,41,37,40,0,0,0,-10.95,-11.21,-12.65
6.08,823.3,1.7,1761.3,38,36,34,0,0,0,-13.07,-13.35,-13.66
6.15,831.3,3,1769.4,34,33,33,0,0,0,-14.32,-10.86,-13.73
6.35,813.9,2.8,1758.7,31,27,29,0,0,0,-12.12,-10.86,-10.98
6.34,846.9,2.1,1783.5,38,37,34,0,0,0,-12.34,-15.68,-13.78
6.32,860.9,1.9,1789.2,38,37,34,0,0,0,-14.29,-14.19,-11.25
6.37,803.5,1.9,1749.9,38,37,34,0,0,0,-15.21,-12.02,-14.79
6.49,836.4,2.9,1768.3,34,33,31,0,0,0,-12.09,-14.12,-12.7
6.49,900,2.1,1799,37,37,34,0,0,0,-15.79,-13.15,-13.64
6.5,836.4,3.2,1774.5,34,31,31,0,0,0,-14.16,-11.45,-14.61
6.55,814.7,2.9,1755.3,34,33,31,0,0,0,-13.84,-14.54,-14.21
6.59,826.6,2.5,1768.2,37,34,33,0,0,0,-14.53,-11.54,-11.84
6.53,850.1,2,1777.6,38,37,34,0,0,0,-13.11,-16.28,-14.05
6.6,962.1,2.1,1796.2,37,33,37,0,0,0,-12.86,-11.84,-14.24
6.62,840.5,3.1,1766.4,33,30,30,0,0,0,-13.57,-16.44,-15.3
6.63,813.3,3,1751.2,33,30,30,0,0,0,-12.98,-15.07,-13.66
6.61,846.4,2.8,1782.8,34,33,31,0,0,0,-13.76,-12.35,-11.26
6.66,855.7,1.7,1779.7,37,34,33,0,0,0,-12.73,-16.08,-15.01
6.63,886.7,2,1791.5,37,34,33,0,0,0,-11.93,-15.58,-14.02
6.72,880,2.9,1797.31,34,33,31,0,0,0,-13.62,-13.81,-14.57
6.71,859.6,2.6,1790.7,34,33,31,0,0,0,-14.9,-11.45,-11.34
6.79,842.4,2.4,1775.3,37,34,33,0,0,0,-14.37,-11.21,-11.5
6.71,1052.7,2.1,1801.8,38,37,34,0,0,0,-12.84,-15.6,-14.94
6.76,875.9,1.8,1795.6,37,34,33,0,0,0,-13.03,-16.03,-15.39
6.89,1113,3.7,1806.4,37,34,38,0,0,0,-12.84,-11.88,-11.55
6.85,1036.5,2.1,1803.5,31,29,33,0,0,0,-11.66,-13.12,-12.96
6.89,866,3.5,1786.5,36,33,36,0,0,0,-13.4,-11.3,-12.44
6.89,866,3.5,1786.5,36,33,36,0,0,0,-13.4,-11.3,-12.44
6.88,988.8,2.4,1795.3,36,34,33,0,0,0,-14.59,-15.33,-15.11
6.81,832.6,2.4,1769.6,37,34,33,0,0,0,-14.78,-11.73,-14.41
6.8,891.6,2.1,1795.9,38,37,34,0,0,0,-12.59,-15.34,-15.54
6.87,971.2,1.8,1803.5,37,34,33,0,0,0,-14.07,-12.39,-11.68
6.86,825.2,2.1,1765,38,36,34,0,0,0,-13.07,-14.78,-15.07
6.88,862.4,1.7,1790.3,37,36,33,0,0,0,-15.49,-11.84,-14.44
6.87,826.8,1.9,1761,38,37,34,0,0,0,-15.49,-11.3,-15.35
6.86,823.9,2.2,1762.2,38,37,34,0,0,0,-12.77,-13.79,-14.08
6.98,919.5,4.4,1797.4,44,41,43,0.01,0.01,0.01,-10.8,-10.82,-13.51
6.98,850.3,1.9,1773.4,38,34,38,0.01,0.01,0.01,-10.52,-10.42,-14.12
6.94,850.9,2.2,1763.4,38,36,38,0,0,0,-13.71,-12.96,-14.16
6.96,1158.1,3,1806.3,34,33,31,0,0,0,-12.85,-16.07,-15.37
6.98,830.5,2.9,1766.1,34,33,31,0,0,0,-13.42,-12.73,-14.53
6.92,842,2.3,1779,37,36,33,0,0,0,-14.1,-16.04,-11.45
6.99,1029.8,2.4,1802.7,37,36,33,0,0,0,-12.65,-16.69,-14.23
6.94,960.6,1.8,1800.5,38,36,34,0,0,0,-12.97,-14.87,-14.51
6.99,836.9,1.9,1763.7,38,37,34,0,0,0,-13.14,-13.93,-14.02
7.03,801.5,3.7,1752.5,41,40,43,0,0,0,-10.24,-12.37,-14.42
7.05,835.4,2.9,1760.6,38,36,40,0,0,0,-13.19,-11.46,-12.8
7.04,853.9,2.2,1783.1,31,29,33,0,0,0,-12.13,-9.78,-11.16
7.02,890.5,3,1789.1,34,33,31,0,0,0,-14.24,-11.39,-15.18
7.03,842.8,2.4,1780.7,33,30,30,0,0,0,-12.12,-15.83,-13.39
7.04,851.9,2.4,1780.7,36,34,33,0,0,0,-14.39,-10.64,-12.59
7.01,878.9,2.6,1796.4,37,33,33,0,0,0,-14.33,-11.36,-12.34
7.01,867,2.5,1791.1,37,34,33,0,0,0,-12.78,-15.69,-11.7
7.07,1108,2,1802.5,37,34,33,0,0,0,-16.47,-11.69,-16.37
7.02,957.7,2,1797.3,38,36,34,0,0,0,-13.63,-14.98,-13.21
7,1016.1,2.1,1803.5,38,36,34,0,0,0,-13.48,-14.79,-15.88
7.17,922.2,2.1,1801.3,38,34,38,0,0,0,-12.46,-11.89,-11.91
7.17,922.2,2.1,1801.3,38,34,38,0,0,0,-12.46,-11.89,-11.91
7.19,839.5,4.7,1771,31,27,31,0,0,0,-11.27,-10.64,-12.91
7.1,871.4,2.9,1802.4,33,29,30,0,0,0,-13.14,-12.48,-12.99
7.16,934.9,2.2,1798.45,34,31,31,0,0,0,-15.06,-11.22,-13.34
7.17,820.5,2.8,1761.9,34,31,31,0,0,0,-11.69,-14.7,-13.14
7.15,1092.9,2.2,1797.2,37,37,34,0,0,0,-14.42,-13.17,-12.71
7.13,859.1,1.8,1785.9,37,34,33,0,0,0,-12.54,-16.28,-14.32
7.11,944.1,1.6,1799.4,37,34,33,0,0,0,-13.44,-15.05,-14.1
7.27,800.4,2.8,1758.3,38,36,40,0,0,0,-13.13,-10.25,-11.51
7.23,871.3,2.5,1794.7,33,30,34,0,0,0,-14.15,-10.24,-13.26
7.27,841.7,3.2,1772.1,31,29,33,0,0,0,-13,-10.45,-11.23
7.23,1150.5,2.2,1807.2,40,36,40,0,0,0,-14.19,-13.1,-14.1
7.23,1150.5,2.2,1807.2,40,36,40,0,0,0,-14.19,-13.1,-14.1
7.22,862.4,3.1,1790,33,30,34,0,0,0,-11.56,-10.14,-12.67
7.21,1023.7,2.9,1802.87,34,31,31,0,0,0,-15.28,-11.5,-14.78
7.2,872.9,3,1793.6,34,33,31,0,0,0,-12.25,-15.56,-15.44
7.23,891.3,3,1799,36,33,33,0,0,0,-14.61,-10.86,-14.25
